wr_10,wr_8,wr_9,"경도
lng","국가 2자리코드
code2","국가명 한글
country_kname","도시 3자리코드
ctCode","명소 (영문)주소
latlng",명소 이름,"영문 도시명
ctEname","위도
lat","유엔 구분
un_subregion","한글 도시명
ctKname","한글설명
expl"
parsing0608,https://www.windsortour.co.kr/images/area_img/FR/ANG/FRANG3201419_0003.jpg,1419,,FR,프랑스,ANG,,앙제 성 Angers Castle,Angouleme,,Western Europe,ANG,"유네스코(UNESCO)가 2000년 세계문화유산으로 지정한 프랑스 루아르 계곡에 있는 여러 고성 가운데 하나입니다. 앙주(Anjou) 지방의 멘(Maine) 강변에 세워진 성으로, 행정상의 소재지는 페이드라루아르 주(Pays de la Loire) 멘에루아르(Maine-et-Loire) 데파르트망의 앙제(Angers) 시입니다. 세랑 성(Château de Serrant), 플레시마케 성(Château du Plessis-Macé), 브리삭 성(Château de Brissac) 등과 이웃하고 있습니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/CZ/CES/CZCES3200342_0001.jpg,342,,CZ,체코,CES,,성비트 성당 Church of St. Vitus,CESSNOCK,,Eastern Europe,CES,유네스코가 지정한 세계문화유산으로 지정된 체스키 크롬로프 맨 남쪽에 있는 호르니다리 왼쪽에 있는 아름다운 성당으로 중앙 재단에는 성모마리아와 성비트가 로겐베르크와 슈바르제베르크 가문의 문장으로 치장되어 있습니다.
parsing0608,https://www.windsortour.co.kr/images/area_img/IL/JRS/ILJRS3201310_0002.jpg,1310,,IL,이스라엘,JRS,,시온산 Mt. Zion,JERUSALEM,,Western Asia,예루살렘,"유대인들에게는 정신적인 고향이자 종교의 중심지로, 다윗은 이 요새를 점령한 뒤 다윗의 성이라 불렀습니다. 솔로몬의 요새의 북쪽에 예루살렘 성전을 지은 후 시온은 성전과 그 주변 지역까지 포함하게 되었습니다. 이스라엘의 신앙의 수도로서 예루살렘 전체나 그 곳의 주민을 의미하며, 오늘날 시온산에는 마가의 다락방, 다윗의 무덤, 베드로 통곡 교회 등이 있습니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/NO/FLA/NOFLA3201546_0002.jpg,1546,,NO,노르웨이,FLA,,트빈데 폭포 Tvindefossen,Florencia,,Northern Europe,FLA,유럽 노선 E16 도로를 따라 플롬에서 보쓰 마을에서 북쪽으로 약 12km 떨어진 곳에 위치하고 있는 폭포로 평화와 젊음을 상징합니다.
parsing0608,https://www.windsortour.co.kr/images/area_img/NL/RTM/NLRTM3201431_0002.jpg,1431,,NL,네덜란드,RTM,,마켓홀 Market Hall,Rotterdam,,Western Europe,로테르담,"유럽 최대 무역항인 로테르담에 우뚝 선 마켓홀은 네덜란드의 랜드마크가 된 주상복합 전통시장으로 말발굽 형상의 마켓홀은 40m 높이에 10만여㎡ 규모로 2014년 준공되었습니다. 건축기간 만도 무려 10년이 소요되었고 지역 재개발 사업의 일환으로 들어선 마켓홀은 단순한 시장 건물이 아닙니다. 일상생활과 예술, 역사, 휴식 공간이 어우러진 세계 최고 수준의 전통시장 모델입니다."
,,,,DE,독일,,,브레겐츠 호수 Bodensee,,,Western Europe,,"유럽에서 세번째로 큰 호수인 보덴 호는 오스트리아, 스위스, 독일 세나라에 걸쳐 있는 호수입니다. 배를 타고 건너편 독일과 스위스로 이동이 가능하며 보덴 호수에 세운 대형 무대는 매년 여름에 야외 오페라 축제가 펼쳐지기도 합니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/GR/JTR/GRJTR3201830_0001.jpg,1830,,GR,그리스,JTR,,산토리니 섬 Santorini,Santorini/Thira,,Southern Europe,산토리니,"유럽에서는 산토리니라고 하지만 그리스에서 정식 명칭은 티라(Tira)입니다. 가장 남쪽에 있는 화산 섬으로 지금과 같은 초승달 모양의 섬으로 되기까지는 몇 차례의 화산폭발이 있었다고 하며, 전세계 관광객이 몰려들며 그 명성에 맞는 운치과 경관을 볼 수 있는 곳입니다. CF, 영화, 엽서 속의 모습을 간직한 산토리니의 바닷가 절벽 하얀 집들은 디자인이 아닌, 그리스인에 대한 자부심을 표현하기 위해 건물을 칠했다고 하며, 이 곳에서 바라보는 산토리니의 석양코스도 빠질 수 없는 즐길 거리입니다."
,,,,IT,이탈리아,,,토리노 비토리오 베네토 광장 Piazza Vittorio Veneto,,,Southern Europe,,유명 레스토랑들이 즐비한 토리노시내의 가장 핫한 번화한 광장으로서  토리노의 랜드마크인 몰레 안토넬리아나(mole Antonelliana)를 전망할수 있습니다. 주변에 유럽식 클래식 건물들이 즐비하며 상가 레스토랑도 많아 현지인들 뿐만아니라 관광객도 많은 곳입니다.
parsing0608,https://www.windsortour.co.kr/images/area_img/HR/KOR/HRKOR3200782_0002.jpg,782,,HR,크로아티아,KOR,,마르코 폴로 생가 (박물관) House of Marco Polo,KOKORO,,Southern Europe,KOR,유명한 세계 여행자이자 작가인 마르코폴라가 태어난 생가로 산 마르코 성당과 가까이 있습니다.  이곳은 현재 마르코 폴로 박물관으로 재건축하기 위해 계획중에 있습니다.
parsing0608,https://www.windsortour.co.kr/images/area_img/FR/QXB/FRQXB3200591_0002.jpg,591,,FR,프랑스,QXB,,세잔의 아틀리에 Atelier Cezanne,Aix-en-Provence,,Western Europe,,"유명한 화가 폴 세잔이 거주했던 장소로 작품에 사용했던 특히 유명한 정물화에 사용했던 미술 도구, 오브제 등을 둘러 볼 수 있습니다."
,,,,AT,오스트리아,VIE,,쿠어살롱 Kursalon,Vienna,,Western Europe,비엔나,"음악의 도시 비엔나에서 모차르트와 슈트라우스의 멋진 콘서트를 관람할수 있는 비엔나의 매력이 가득한 곳, 쿠어살롱(Kursalon)는 Johann Garben이 이탈리아 르네상스 스타일로 디자인 한 비엔나의 음악 홀로 1865 년에서 1867 년 사이에 지어졌습니다. 유명한 작곡가 요한 슈트라우스 덕분에 19세기에 왈츠가 대중화되었던 찬사를 받는 비엔나 쿠어살롱 콘서트홀에서 클래식 비엔나 음악의 밤을 즐겨보세요. 왈츠, 폴카, 아리아, 듀엣, 피아노 협주곡, 오페라 가수, 발레 댄서로 가득 찬 2시간 동안의 쇼에서 수세기에 걸쳐 슈트라우스, 모차르트 및 기타 재능 있는 비엔나 음악가들의 고전 걸작을 감상하실수 있습니다.

■ Kursalon Vienna: Strauss and Mozart Concert
공연시간: 20시30분 시작 약 2시간 전후
비용 : A Category 80유로/1인 - VIP Category 150유로/1인

add: Johannesgasse 33, 1010 Wien, 오스트리아
tel: +43 1 5125790
https://www.viennaconcerts.com › kursalon › concert_tickets"
parsing0608,https://www.windsortour.co.kr/images/area_img/IT/ROM/ITROM3200099_0002.jpg,99,,IT,이탈리아,ROM,,스페인 광장 Piazza di Spagna,Rome,,Southern Europe,참피노,"이 계단은 한 프랑스 외교관이 남긴 유산으로 지어졌으나, 교황청의 부르봉 스페인 대사관을 따서 스페인 계단이라는 이름이 붙었습니다. 계단 바닥에는 보트 모양의 \'폰타나 델라 바르카치아\'(오래된 보트의 분수)가 있는데, 이는 건축가이자 조각가인 잔로렌초 베르니니의 아버지인 피에트로 베르니니가 디자인한 작품이라 믿어집니다. 이 분수는 1588년 테베레 강에 홍수가 일어났을 때 사람들을 안전한 곳으로 실어 나르는 데에 사용되던 작고 바닥이 평평한 보트가 물이 빠진 뒤 그 자리에서 발견되었던 일에서 아이디어를 얻어서 만들어졌다고 전해집니다. 스페인 계단과 광장 주변에는 카페와 꽃 파는 상인들이 가득하며, 특히 5월이 되어 계단이 분홍색 진달래 화분으로 장식되면 여유롭고 화사한 분위기를 자랑합니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/DE/RUD/DERUD3201687_0001.jpg,1687,,DE,독일,RUD,,참새 골목 Ruedesheim Drosselgasse,,,Western Europe,,"이 곳은 뤼데스하임의 가장 번화한 곳으로 좁은 골목 양편으로 와인숍과 레스토랑이 가득하며, 모두 포도 넝쿨로 치장하고 포도를 형상화한 갖가지 장식과 아름다운 간판으로 관광객을 유혹합니다. 그런 건물들이 한 데 모여 이루는 정취가 매우 활기차고 아름답습니다."
,,,,HR,크로아티아,SPU,,성도미니우스 대성당 Katedrala Sv. Dujma,SPLIT,,Southern Europe,스플리트,이 곳은 원래 디오클레티아누스 황제의 무덤으로 지어진 곳인데 이후 중세시대에 라벤나 주교가 디오클레티아누스의 박해로 순교한 성 도미니우스의 유해를 봉헌한 성당을 세웠다.
parsing0608,https://www.windsortour.co.kr/images/area_img/FR/CLE/FRCLE3201822_0002.jpg,1822,,FR,프랑스,CLE,,클레르몽페랑 CLERMONT-FERRAND,Cleveland OH,,Western Europe,BKL,이 도시에 있는 노트르담 뒤 포르의 바실리카 성당이 1998년 프랑스 산티아고 데 콤포스텔라 순례길의 일부로 유네스코 세계문화유산 목록에 추가되었습니다. 이곳은 또한 철학자 파스칼의 출생지이기도 합니다
parsing0608,https://www.windsortour.co.kr/images/area_img/DE/ZQV/DEZQV3201476_0001.jpg,1476,,DE,독일,ZQV,,보름스 마틴 루터 동상 Lutherdenkmal,,,Western Europe,,"이 동상은 1868년에 세워졌습니다. 가운데에 루터가 성경책과 함께 정면을 바라보고 있고 그 주위로는 오른쪽에 십자가를 들고 있는 체코의 종교개혁가 얀 후스를 시작하여 시계 방향으로이탈리아 종교개혁가인 지롤라모 사보나롤라, 프랑스 그리스도교 발도파의 페트뤼스 발데스, 영국의 종교개혁가 존 위클리프가 자리를 잡고 있습니다. 뒤로는 독일의 인문학자인 요하네스 로이힐린과 필립 멜랑히톤의 동상이 있습니다. 앞의 두 인물은 신성 로마제국의 황제인 프리드리히 1세와  헤센 주의 영주인 필립 백작입니다. 또한 3명의 여자 동상이 있는데, 이는 신교의 역사에서 중요한 부분을 차지하는 아우크스부르크와 슈파이어, 마그데부르크를 형상화 시켜놓은 것입니다. 루터의 종교개혁 역사를 이 동상안에 집대성해놓은 듯합니다. 위의 인물들과 지역들만 알아도 신교의 출현 계기와 전개 방향을 알 수 있습니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/SE/MMX/SEMMX3201556_0002.jpg,1556,,SE,스웨덴,MMX,,룬드 대성당 Lunds domkyrka,,,Northern Europe,,"이 성당은 1080년대에 지어졌다고 하며, 1103년이라는 설도 있습니다. 어느 쪽이든, 1103년에 이 교회는 북유럽 국가의 수석 대주교를 모시는 대주교 관구 소재지가 되었으며, 건물은 마침내 1145년 축성 되었습니다. 룬드 성당은 원래 덴마크의 지배하에 놓여 있었으나, 1658년 로스킬레 조역과 더불어 룬드의 주교 교구는 스웨덴으로 넘겨졌고 지금도 그렇게 남아 있습니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/IT/ASS/ITASS3200162_0002.jpg,162,,IT,이탈리아,ASS,,성 프란체스코 대성당 Basilica di San Francesco,CLASS,,Southern Europe,ASS,"이 성당은 이 곳에서 태어나 프란체스코 수도회를 창설한 성프란체스코를 기리어 세워진, 프란체스코 수도회 최초의 성당입니다. 1228년에 기공하여 1253년에 완성된 이 건물은 비탈이 많은 지형을 살려 상하 두 쌍으로 된 진기한 형식을 취하고 있습니다. 이탈리아의 고딕풍 성당의 특색인 비교적 요철이 적은 간결한 외관과 첨두교차궁륭으로 구성된 내부의 구조 등, 모두가 기본적으로는 고딕 양식의 흐름을 잇는 것이나, T자형의 플랜과 측랑을 없앤 폭넓은 단랑식 회당부의 구상과 개방적인 내부공간에서, 의식보다는 많은 사람들에 대한 설교를 중시한 교단의 의도를 잘 엿볼 수 있습니다. 따라서 이 형식은 그 뒤에 계속 세워진 각지의 프란체스코 수도회 성당의 모범이 되었습니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/GR/HYD/GRHYD3202281_0001.jpg,2281,,GR,그리스,HYD,,이드라섬 마을 Hydra Island,Hyderabad,,Southern Europe,하이데라바드,"이드라섬은 그리스 살로니카 제도에 자리잡은 섬으로, 미르토안해와 아르골리스만을 사이에 둔 바다인 에게해에 면하고 있는 섬으로 \'샘이 있는 섬\'이라는 의미로 현재는 지진으로 인해 물이 말랐지만, 과거에는 물의 상징이었다고 전해집니다. 그리스,로마 신화에 나오는 머리 9개의 괴물 \'히드라\'의 이름도 이 섬의 이름을 딴 것으로, 지형상 펠로폰네소스 반도의 좁고 길다란 물줄기로 분리되어 있는 지형을 가지고 있습니다. 이드라는 차가 다니지 않는 섬으로 공사 등 꼭 차가 필요할 때만 허가받은 차가 이동하며, 보통은 말과 나귀가 주요 교통수단으로 이용되고 있습니다. 가파른 언덕길을 따라 촘촘히 들어선 하얀 주택과 붉은 오렌지 빛 지붕이 어우러진 이드라 마을 골목골목은 오래 전부터 세계 각지의 예술가들이 찾아와 아름다운 바다를 벗삼아 작품활동을 하고자 하는 문인과 예술가들이 모여들 정도로 아름다운 섬입니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/GR/HEN/GRHEN3202278_0006.jpg,2278,,GR,그리스,HEN,,이라클리온 시내 Iraklion,,,Southern Europe,,"이라클리온은 크레타 섬의 주도이자 가장 큰 도시입니다. 1971년부터 크레타 섬의 행정 중심지였던 하니아를 대신하게 되었으며, 크레타 각 지방으로 향하는 교통의 기점으로 크레타 섬의 메인 공항과 메인 항구도 이라클리온에 있습니다. \'그리스인 조르바\'의 작가 니코스 카잔차키스가 태어난 곳이기도 합니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/IR/IFN/IRIFN3201313_0001.jpg,1313,,IR,이란,IFN,,이맘 모스크 Imam Mosque,Isfahan,,Southern Asia,이스파한,"이맘 광장 남쪽에 위치한 이맘 모스크는 세계에서 가장 아름다운 모스크로 꼽히는 걸작으로 이란 특유의 신비로운 푸른색 타일로 장식된 사원입니다. 1800만장의 벽돌과 47만 2500장의 타일로 장식했으며, 높이 54m의 중앙 돔과 42m의 4개의 첨탑으로 구성된 페르시아 건축의 걸작 이맘 모스크는 천상의 모습을 지상에 구현했다는 평을 받고 있습니다. 이맘 광장의 평면도를 보면 정문은 광장의 중심을 향해 있고, 예배당은 정문 회랑과 45도가량 틀어져 있는데, 모든 모스크의 예배당이 메카를 향해 지어져야 한다는 원칙을 지키면서 이맘광장의 균형미도 유지하기 위한 선택으로 예배당의 돔은 이중으로 지어졌습니다. 돔 사이 빈 공간이 작은 목소리로 설교해도 많은 신자가 들을 수 있는 울림통 기능을 하고, 예배당 중심 바닥에는 검은 대리석이 깔려 있는데, 그곳에서 박수를 치면 일곱 번의 메아리가 울려 모스크 전체에 퍼집니다."
,,,,CZ,체코,cesky krumlov,,이발사의 다리 Lazebnicky most,Madrid,,Eastern Europe,체스키크롬로프,이발사의 다리는 중세의 모습이 그대로 남아 있는 체스키 크롬로프 관광의 중심지 스보르노스티 광장과 체스키 크롬로프 성을 연결해주는 역할을 합니다.  체스키 크롬로프 한가운데 S자로 흐르는 블타바 강 사이의 이 다리는 성 가까이에 놓여져 있습니다.
